numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000000701,46425,DEPUTADO DELEGADO HELI GRILO,26150,2021-04-30 09:00:00,"Elogia o projeto de lei que institui o Plano de Regularização e
Incentivo para a Retomada da Atividade Econômica no Estado de Minas
Gerais - Recomeça Minas - e dá outras providências. Elogia o presidente
da Assembleia Legislativa por propor a concessão de auxílio financeiro
para aqueles que estão em situação de extrema pobreza, e o governo do
Estado por dar condições para que a proposta seja exequível.",19,2021-04-30 09:00:00
000000702,46426,DEPUTADO BOSCO,18857,2021-04-30 09:00:00,"Manifesta posição favorável ao projeto de lei que institui o Plano de
Regularização e Incentivo para a Retomada da Atividade Econômica no
Estado de Minas Gerais - Recomeça Minas - e dá outras providências.
Comenta a questão do auxílio financeiro para aqueles que estão em
situação de extrema pobreza, ressaltando que a união entre a Assembleia
Legislativa e o governo do Estado fará toda a diferença.",19,2021-04-30 09:00:00
000000703,46427,DEPUTADO CARLOS HENRIQUE,10002,2021-04-30 09:00:00,"Elogia o projeto de lei que institui o Plano de Regularização e
Incentivo para a Retomada da Atividade Econômica no Estado de Minas
Gerais - Recomeça Minas - e dá outras providências. Elogia também a
proposta da concessão de auxílio financeiro para aqueles que estão em
situação de extrema pobreza.",19,2021-04-30 09:00:00
000000704,46428,DEPUTADO JOÃO VÍTOR XAVIER,18858,2021-04-30 09:00:00,"Comenta o fato de o governador Romeu Zema ter publicado nas redes
sociais a informação de que vai pagar auxílio financeiro para aqueles
que estão em situação de extrema pobreza, sem mencionar que essa
proposta é de autoria da Assembleia Legislativa e integra o projeto de
lei que institui o Plano de Regularização e Incentivo para a Retomada da
Atividade Econômica no Estado de Minas Gerais - Recomeça Minas - e dá
outras providências. Defende que a publicação não teria partido do
governador e que ele estaria mal assessorado.",19,2021-04-30 09:00:00
000000705,46429,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2021-04-30 09:00:00,"Comenta o fato de o governador Romeu Zema ter publicado nas redes
sociais a informação de que vai pagar auxílio financeiro para aqueles
que estão em situação de extrema pobreza, sem mencionar que essa
proposta é de autoria da Assembleia Legislativa e integra o projeto de
lei que institui o Plano de Regularização e Incentivo para a Retomada da
Atividade Econômica no Estado de Minas Gerais - Recomeça Minas - e dá
outras providências.",19,2021-04-30 09:00:00
000000706,46430,DEPUTADO NORALDINO JÚNIOR,22521,2021-04-30 09:00:00,"Elogia o projeto de lei que institui o Plano de Regularização e
Incentivo para a Retomada da Atividade Econômica no Estado de Minas
Gerais - Recomeça Minas - e dá outras providências. Elogia também a
proposta da concessão de auxílio financeiro para aqueles que estão em
situação de extrema pobreza.",19,2021-04-30 09:00:00
000000707,46431,DEPUTADO HELY TARQÜÍNIO,5905,2021-04-30 09:00:00,"Elogia o projeto de lei que institui o Plano de Regularização e
Incentivo para a Retomada da Atividade Econômica no Estado de Minas
Gerais - Recomeça Minas - e dá outras providências. Elogia também a
proposta da concessão de auxílio financeiro para aqueles que estão em
situação de extrema pobreza. Comenta, como relator do projeto, que
trabalhou no sentido de atender a maioria das emendas apresentadas.",19,2021-04-30 09:00:00
000000708,46432,DEPUTADO PROFESSOR CLEITON,26119,2021-04-30 09:00:00,"Manifesta posição favorável ao projeto de lei que institui o Plano de
Regularização e Incentivo para a Retomada da Atividade Econômica no
Estado de Minas Gerais - Recomeça Minas - e dá outras providências.
Comenta o fato de o governador Romeu Zema ter publicado nas redes
sociais a informação de que vai pagar auxílio financeiro para aqueles
que estão em situação de extrema pobreza, sem mencionar que essa
proposta é de autoria da Assembleia Legislativa e integra o projeto
Recomeça Minas.",19,2021-04-30 09:00:00
000000709,46433,DEPUTADO BARTÔ,26144,2021-04-30 09:00:00,"Manifesta posição favorável aos destaques dos incisos III e IV do
projeto de lei que institui o Plano de Regularização e Incentivo para a
Retomada da Atividade Econômica no Estado de Minas Gerais - Recomeça
Minas - e dá outras providências.",19,2021-04-30 09:00:00
000000710,46434,DEPUTADO GUSTAVO SANTANA,24621,2021-04-30 09:00:00,Pesar pelo falecimento do Sr. Alberto Carlos de Freitas Ramos.,19,2021-04-30 09:00:00
