numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000003601,43507,DEPUTADA BEATRIZ CERQUEIRA,26098,2019-09-04 14:00:00,"Informa sobre a situação de estudantes do curso de fisioterapia e de
educação física da Universidade do Estado de Minas Gerais - Uemg -, em
Divinópolis, que estão com dificuldades para concluir o curso por
problemas no convênio de estágio hospitalar. Critica o fechamento de
turmas de escolas estaduais e a consequente redistribuição de alunos.
Solicita apoio dos deputados ao projeto de lei que estabelece o limite
máximo de alunos por sala de aula na rede pública estadual de ensino.",19,2019-09-04 14:00:00
000003602,43508,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2019-09-04 14:00:00,"Comenta a situação econômica do País, dos estados e dos municípios.
Destaca que há diferentes formas de mudar a situação, criticando
condicionar o crescimento a uma reforma da Previdência como a que está
em discussão no Congresso Nacional. Ressalta a importância de se
aumentar a arrecadação.",19,2019-09-04 14:00:00
000003603,43490,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2019-09-03 14:00:00,Lamenta críticas do governador Romeu Zema à Assembleia Legislativa.,19,2019-09-03 14:00:00
000003604,43491,DEPUTADO DUARTE BECHIR,17919,2019-09-03 14:00:00,"Comenta a questão da retomada das escolas de tempo integral do Estado,
destacando que o Município de Campo Belo não foi contemplado na primeira
leva. Informa que solicitou à Secretaria de Educação a contemplação
desse município, e agradece à secretaria por ter sido atendido. Comemora
decisão do Tribunal de Justiça do Estado de Minas Gerais - TJMG - de
suspender, a seu pedido, a anexação do cartório do Distrito de São
Sebastião da Estrela, Município Santo Antônio do Amparo, à Comarca de
Bom Sucesso.",19,2019-09-03 14:00:00
000003605,43492,DEPUTADO DOUGLAS MELO,22531,2019-09-03 14:00:00,Lamenta críticas do governador Romeu Zema à Assembleia Legislativa.,19,2019-09-03 14:00:00
000003606,43493,DEPUTADO INÁCIO FRANCO,15265,2019-09-03 14:00:00,Lamenta críticas do governador Romeu Zema à Assembleia Legislativa.,19,2019-09-03 14:00:00
000003607,43494,DEPUTADO LÉO PORTELA,16019,2019-09-03 14:00:00,Lamenta críticas do governador Romeu Zema à Assembleia Legislativa.,19,2019-09-03 14:00:00
000003608,43495,DEPUTADO BOSCO,18857,2019-09-03 14:00:00,"Homenagem pelo transcurso do 83º aniversário de fundação da Rádio
Inconfidência.",19,2019-09-03 14:00:00
000003609,43496,DEPUTADO BRUNO ENGLER,26148,2019-09-03 14:00:00,"Comenta a necessidade de se aumentar a segurança na Assembleia
Legislativa.",19,2019-09-03 14:00:00
000003610,43497,DEPUTADO CRISTIANO SILVEIRA,22523,2019-09-03 14:00:00,"Lamenta críticas do governador Romeu Zema à Assembleia Legislativa.
Questiona o governo do Estado sobre o processo de escolha dos
superintendentes regionais de ensino.",19,2019-09-03 14:00:00
