numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000002812,44300,DEPUTADO CARLOS PIMENTA,7758,2019-12-17 14:00:00,"Declara voto favorável ao Substitutivo nº 1 ao projeto de lei que altera
a lei que autoriza o Poder Executivo a doar ao Município de Quartel
Geral o imóvel que especifica (destinação: funcionamento dos órgãos e
entidades da Prefeitura Municipal).",19,2019-12-17 14:00:00
000002813,44301,DEPUTADO CRISTIANO SILVEIRA,22523,2019-12-17 14:00:00,"Declara voto favorável ao Substitutivo nº 1 ao projeto de lei que altera
a lei que autoriza o Poder Executivo a doar ao Município de Quartel
Geral o imóvel que especifica (destinação: funcionamento dos órgãos e
entidades da Prefeitura Municipal).",19,2019-12-17 14:00:00
000002814,44302,DEPUTADO DALMO RIBEIRO SILVA,9655,2019-12-17 14:00:00,"Declara voto favorável ao Substitutivo nº 1 ao projeto de lei que altera
a lei que autoriza o Poder Executivo a doar ao Município de Quartel
Geral o imóvel que especifica (destinação: funcionamento dos órgãos e
entidades da Prefeitura Municipal).",19,2019-12-17 14:00:00
000002815,44303,DEPUTADA CELISE LAVIOLA,2267,2019-12-17 14:00:00,"Declara voto favorável ao Substitutivo nº 1 ao projeto de lei que altera
a lei que autoriza o Poder Executivo a doar ao Município de Quartel
Geral o imóvel que especifica (destinação: funcionamento dos órgãos e
entidades da Prefeitura Municipal).",19,2019-12-17 14:00:00
000002816,44304,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2019-12-17 14:00:00,"Comenta a aprovação do projeto de lei que altera a lei que consolida a
legislação tributária do Estado de Minas Gerais e dá outras
providências. Destaca que a manutenção do aumento de 2% do Imposto sobre
Circulação de Mercadorias e Serviços - ICMS - penaliza os provedores de
internet. Informa que o governo do Estado firmou um compromisso para
incentivar os pequenos provedores. Solicita à Companhia Energética de
Minas Gerais - Cemig -  a redução no preço do aluguel dos postes para
esses provedores. Parabeniza a Assembleia Legislativa pela economia
durante o ano, e devolução de montante ao governo do Estado.",19,2019-12-17 14:00:00
000002817,44305,DEPUTADA BEATRIZ CERQUEIRA,26098,2019-12-17 14:00:00,"Lamenta a aprovação, em 1º turno, do projeto de lei que revoga a lei que
cria comissão especial para acompanhar os processos de desocupação de
áreas invadidas para assentamento rural ou urbano no Estado. Solicita ao
governo do Estado que apresente alguma coisa digna para os profissionais
da educação, ressaltando ser um absurdo e um ""estelionato eleitoral"" o
que o governador Zema está fazendo ao não promover o pagamento do 13º
salário de forma igual para todo o funcionalismo público do Estado.",19,2019-12-17 14:00:00
000002818,44306,DEPUTADO BETINHO PINTO COELHO,13425,2019-12-17 14:00:00,"Comenta a aprovação de matérias importantes que considera importantes,
ressaltando o projeto de lei projeto de lei que dispõe sobre a
obrigatoriedade da realização de exame para detectar doenças cardíacas
congênitas em recém-nascidos, denominado Teste de Oximetria, no âmbito
do Estado.",19,2019-12-17 14:00:00
000002819,44307,DEPUTADO BRUNO ENGLER,26148,2019-12-17 14:00:00,"Declara ter votado contra o projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências. Agradece aos deputados por terem aprovado, de forma
unânime, projeto de lei sua autoria que dispõe sobre a destinação de
bens, direitos e valores oriundos de ilícitos penais relacionados à Lei
Federal nº 9.613, de 3 de março de 1998, para os órgãos de segurança
pública do Estado e dá outras providências. Parabeniza o deputado Heli
Grilo e todos que votaram favoravelmente ao projeto de lei que revoga a
lei que cria comissão especial para acompanhar os processos de
desocupação de áreas invadidas para assentamento rural ou urbano no
Estado, pela aprovação em 1º turno desse projeto.",19,2019-12-17 14:00:00
000002820,44308,DEPUTADO GUSTAVO SANTANA,24621,2019-12-17 14:00:00,"Comenta a importância do projeto de lei que dispõe sobre a criação do
Selo Verde Vida na forma que menciona.",19,2019-12-17 14:00:00
000002821,44309,DEPUTADO DUARTE BECHIR,17919,2019-12-17 14:00:00,"Comemora a aprovação da lei complementar que altera a lei complementar
que dispõe sobre a licença para tratamento de saúde dos servidores
atingidos pela decisão do Supremo Tribunal Federal no julgamento da Ação
Direta de Inconstitucionalidade 4876 e dá outras providências.",19,2019-12-17 14:00:00
000002822,44310,DEPUTADO CLEITINHO AZEVEDO,26101,2019-12-17 14:00:00,"Declara ter votado contra o projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências. Elogia a devolução de montante economizado pela Assembleia
Legislativa ao governo do Estado. Informa que apresentará requerimento
solicitando ao governo do Estado o investimento desse montante em algum
hospital que está abandonado.",19,2019-12-17 14:00:00
000002823,44311,DEPUTADO BOSCO,18857,2019-12-17 14:00:00,"Parabeniza a devolução de montante economizado pela Assembleia ao
governo do Estado. Elogia a aprovação de matérias que considera
importantes para o Estado. Ressalta a importância dos pequenos
provedores de telecomunicação.",19,2019-12-17 14:00:00
000002824,44380,DEPUTADA BEATRIZ CERQUEIRA,26098,2019-12-17 14:00:00,"Critica o governo do Estado por deixar de investir o valor determinado
pela Constituição em algumas áreas, como saúde e educação, para pagar o
13º salário de servidores públicos. Lamenta que governo esteja
priorizando algumas categorias de servidores em detrimento de outras, em
relação ao pagamento desse salário. Manifesta indignação pela não
tramitação de proposta de emenda à Constituição - PEC - de sua autoria
que acrescenta os arts. 32-A e 32-B à Constituição do Estado (que dispõe
sobre o pagamento do servidor público civil e militar até o quinto dia
útil).",19,2019-12-17 14:00:00
000002825,44381,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2019-12-17 14:00:00,"Presta esclarecimentos sobre emenda de sua autoria a projeto de lei que
altera a lei que consolida a legislação tributária do Estado de Minas
Gerais e dá outras providências.",19,2019-12-17 14:00:00
000002826,44382,DEPUTADO BARTÔ,26144,2019-12-17 14:00:00,"Manifesta posição contrária ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências.",19,2019-12-17 14:00:00
000002827,44383,DEPUTADO ANDRÉ QUINTÃO,12195,2019-12-17 14:00:00,"Parabeniza a Mesa da Assembleia pela devolução de montante economizado
ao governo do Estado. Parabeniza os deputados pelo debate aprofundado em
relação ao projeto de lei que altera a lei que consolida a legislação
tributária do Estado de Minas Gerais e dá outras providências. Informa
que o relator desse projeto na Comissão de Fiscalização Financeira e
Orçamentária acolheu uma sugestão dos líderes relativa ao Fundo de
Erradicação da Miséria – FEM.",19,2019-12-17 14:00:00
000002828,44384,DEPUTADO GUSTAVO VALADARES,12202,2019-12-17 14:00:00,"Agradece aos deputados o debate em relação ao projeto de lei que altera
a lei que consolida a legislação tributária do Estado de Minas Gerais e
dá outras providências. Informa que o governo está com as portas abertas
para dar continuidade ao processo de negociação para que as alíquotas
majoradas do Imposto sobre Circulação de Mercadorias e Serviços - ICMS -
não cheguem ao consumidor final.",19,2019-12-17 14:00:00
000002829,44385,DEPUTADO DUARTE BECHIR,17919,2019-12-17 14:00:00,"Manifesta posição favorável ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências.",19,2019-12-17 14:00:00
000002830,44386,DEPUTADO GUSTAVO VALADARES,12202,2019-12-17 14:00:00,"Informa, em resposta a pronunciamento da deputada Beatriz Cerqueira, que
o governo entende a importância de tratar todas as categorias de
servidores públicos do Estado de maneira igual.",19,2019-12-17 14:00:00
000002831,44387,DEPUTADO CARLOS PIMENTA,7758,2019-12-17 14:00:00,"Manifesta posição contrária ao projeto de lei que revoga a lei que cria
comissão especial para acompanhar os processos de desocupação de áreas
invadidas para assentamento rural ou urbano no Estado.",19,2019-12-17 14:00:00
000002762,44189,DEPUTADO JOÃO VÍTOR XAVIER,18858,2019-12-17 10:00:00,"Manifesta posição contrária ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências, prorrogando a elevação de alíquotas do Imposto sobre
Circulação de Mercadorias e Serviços - ICMS - incidentes sobre produtos
supérfluos e serviços de comunicação.",19,2019-12-17 10:00:00
000002763,44190,DEPUTADO LÉO PORTELA,16019,2019-12-17 10:00:00,Denuncia a má administração do Cruzeiro Esporte Clube.,19,2019-12-17 10:00:00
000002764,44191,DEPUTADO NORALDINO JÚNIOR,22521,2019-12-17 10:00:00,"Manifesta que apoiará o projeto de lei que altera a lei que consolida a
legislação tributária do Estado de Minas Gerais e dá outras
providências, prorrogando a elevação de alíquotas do Imposto sobre
Circulação de Mercadorias e Serviços - ICMS - incidentes sobre produtos
supérfluos e serviços de comunicação. Informa que confia no governo para
que haja desconto real para o consumidor final de ração pet.",19,2019-12-17 10:00:00
000002765,44192,DEPUTADO DALMO RIBEIRO SILVA,9655,2019-12-17 10:00:00,"Comenta a restituição, por parte da Assembleia Legislativa, de valor
financeiro ao governo do Estado, informando que tal valor será utilizado
na área da saúde. Elogia a atuação do presidente e de toda Mesa do
Legislativo mineiro e parabeniza a atitude tomada.",19,2019-12-17 10:00:00
000002766,44193,DEPUTADO CORONEL SANDRO,26163,2019-12-17 10:00:00,"Manifesta repúdio a qualquer tentativa de aumento de tributo, ao
criticar o projeto de lei que altera lei que consolida a legislação
tributária do Estado de Minas Gerais e dá outras providências,
prorrogando a elevação de alíquotas do Imposto sobre Circulação de
Mercadorias e Serviços - ICMS - incidentes sobre produtos supérfluos e
serviços de comunicação. Comenta agressão sofrida por ex-funcionária da
Assembleia Legislativa, o que considera um ato de homofobia. Critica
manifestantes da Central Única de Trabalhadores - CUT - presentes no
Plenário.",19,2019-12-17 10:00:00
000002767,44194,DEPUTADO BARTÔ,26144,2019-12-17 10:00:00,"Comenta agressão sofrida por ex-funcionária da Assembleia Legislativa e
critica atitude de pessoas presentes nas galerias do Plenário em relação
ao assunto. Defende que a diminuição de impostos diminui o preço para o
consumidor final, mesmo que não chegue a 100%.",19,2019-12-17 10:00:00
000002768,44195,DEPUTADO BRUNO ENGLER,26148,2019-12-17 10:00:00,"Lamenta agressão sofrida por ex-funcionária da Assembleia Legislativa,
criticando atitude de pessoas presentes nas galerias do Plenário em
relação ao assunto.",19,2019-12-17 10:00:00
000002769,44196,DEPUTADO DOUTOR JEAN FREIRE,22581,2019-12-17 10:00:00,"Manifesta repúdio a agressão sofrida por ex-funcionária da Assembleia
Legislativa. Defende pessoas presentes nas galerias do Plenário, que
foram ofendidas por alguns deputados.",19,2019-12-17 10:00:00
000002770,44197,DEPUTADO GUSTAVO SANTANA,24621,2019-12-17 10:00:00,"Manifesta voto favorável ao o Substitutivo nº 1, salvo emendas, ao
projeto de lei que proíbe o emprego ou empenho das policiais militares e
civis, bombeiros militares, agentes penitenciárias e socioeducativas,
quando gestantes e lactantes, em atividades operacionais e trabalho em
locais insalubres, no âmbito do Estado.",19,2019-12-17 10:00:00
000002771,44198,DEPUTADO BRUNO ENGLER,26148,2019-12-17 10:00:00,"Manifesta posição contrária ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências, prorrogando a elevação de alíquotas do Imposto sobre
Circulação de Mercadorias e Serviços - ICMS - incidentes sobre produtos
supérfluos e serviços de comunicação. Justifica a retirada de emendas de
sua autoria e questiona a classificação de alguns itens como supérfluos.",19,2019-12-17 10:00:00
000002772,44199,DEPUTADA BEATRIZ CERQUEIRA,26098,2019-12-17 10:00:00,"Comenta que a  tramitação e a discussão do projeto de lei que dispõe
sobre a cessão de direitos creditórios de titularidade do Estado
relacionados com a Companhia de Desenvolvimento Econômico de Minas
Gerais - Codemig - foram feitas de forma coletiva, com o compromisso de
todos os blocos da Assembleia Legislativa. Critica tentativa da
construção da narrativa de que teria havido obstrução na tramitação
desse projeto. Comenta o projeto de lei que altera a lei que consolida a
legislação tributária do Estado de Minas Gerais e dá outras
providências, prorrogando a elevação de alíquotas do Imposto sobre
Circulação de Mercadorias e Serviços - ICMS - incidentes sobre produtos
supérfluos e serviços de comunicação. Destaca que seria incoerente votar
diminuição de arrecadação do governo quando defende mais Estado e mais
investimentos, ressaltando, porém, que é necessário mudar a tributação,
de forma que aqueles que possuem grande fortuna paguem mais. Critica o
governo do Estado por não investir o devido nas áreas da saúde e da
educação, destacando que há dinheiro em caixa para o pagamento do 13º
salário dos servidores.",19,2019-12-17 10:00:00
000002832,44185,DEPUTADO DOORGAL ANDRADA,26151,2019-12-13 10:00:00,"Transcurso do 110º aniversário de fundação da Academia Mineira de
Letras.",19,2019-12-13 10:00:00
000002833,44186,ROGÉRIO FARIA TAVARES,,2019-12-13 10:00:00,"Agradece a homenagem pelo transcurso do 110º aniversário de fundação da
Academia Mineira de Letras.",19,2019-12-13 10:00:00
000002834,44187,DEPUTADO ANTONIO CARLOS ARANTES,7327,2019-12-13 10:00:00,"Transcurso do 110º aniversário de fundação da Academia Mineira de
Letras.  Lê mensagem do presidente da Assembleia Legislativa, deputado
Agostinho Patrus.",19,2019-12-13 10:00:00
