numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000003131,43940,DEPUTADO JOÃO VÍTOR XAVIER,18858,2019-11-20 14:00:00,"Declara posição contrária ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências.",19,2019-11-20 14:00:00
000003132,43941,DEPUTADO CORONEL SANDRO,26163,2019-11-20 14:00:00,"Declara posição contrária ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências.",19,2019-11-20 14:00:00
000003133,43942,DEPUTADO ANDRÉ QUINTÃO,12195,2019-11-20 14:00:00,"Declara posição favorável ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências.",19,2019-11-20 14:00:00
000003134,43943,DEPUTADO GUSTAVO VALADARES,12202,2019-11-20 14:00:00,"Declara posição favorável ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências.",19,2019-11-20 14:00:00
000003078,43887,DEPUTADO GIL PEREIRA,7762,2019-11-20 10:00:00,"Agradece à Câmara dos Deputados e ao Senado a aprovação de verba para a
Barragem de Jequitaí.",19,2019-11-20 10:00:00
000003079,43888,DEPUTADO ANTONIO CARLOS ARANTES,7327,2019-11-20 10:00:00,"Registra a presença, nas galerias, de participantes da Câmara Mirim do
Município de Pouso Alto.",19,2019-11-20 10:00:00
000003080,43889,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2019-11-20 10:00:00,"Critica o governador do Estado, Romeu Zema, por dar carona ao filho em
aeronave oficial. Critica a administração do governo Zema.",19,2019-11-20 10:00:00
000003081,43890,DEPUTADO SARGENTO RODRIGUES,9673,2019-11-20 10:00:00,"Agradece a agilidade na tramitação do projeto de lei que dispõe sobre a
cessão de direitos creditórios de titularidade do Estado relacionados
com a Companhia de Desenvolvimento Econômico de Minas Gerais - Codemig.
Ressalta a importância da aprovação desse projeto para a regularização
do pagamento dos salários dos servidores do Poder Executivo.",19,2019-11-20 10:00:00
000003082,43891,DEPUTADO JOÃO VÍTOR XAVIER,18858,2019-11-20 10:00:00,"Destaca o trabalho coletivo da Assembleia Legislativa em prol do projeto
de lei que dispõe sobre a cessão de direitos creditórios de titularidade
do Estado relacionados com a Companhia de Desenvolvimento Econômico de
Minas Gerais - Codemig. Comenta que o governo do Estado está usando o
servidor público como escudo para aprovar as suas pautas, e ressalta que
cada projeto tem que ser estudado, discutido e debatido, não só sob o
prisma da necessidade do hoje, mas sob o da responsabilidade para o
futuro do Estado.",19,2019-11-20 10:00:00
000003083,43892,DEPUTADA DELEGADA SHEILA,26164,2019-11-20 10:00:00,"Agradece o trabalho dos deputados em prol do projeto de lei que dispõe
sobre a cessão de direitos creditórios de titularidade do Estado
relacionados com a Companhia de Desenvolvimento Econômico de Minas
Gerais - Codemig. Ressalta que o projeto merecia ser analisado com mais
cautela, mas, diante da grave situação dos servidores, há necessidade de
agilidade na aprovação do projeto, para regularização do pagamento dos
seus salários.",19,2019-11-20 10:00:00
000003084,43893,DEPUTADO MAURO TRAMONTE,26111,2019-11-20 10:00:00,"Informa que há requerimento solicitando antecipar a votação do projeto
de lei que dispõe sobre a cessão de direitos creditórios de titularidade
do Estado relacionados com a Companhia de Desenvolvimento Econômico de
Minas Gerais - Codemig.",19,2019-11-20 10:00:00
000003085,43894,DEPUTADO CORONEL SANDRO,26163,2019-11-20 10:00:00,"Comenta a importância do projeto de lei que dispõe sobre a cessão de
direitos creditórios de titularidade do Estado relacionados com a
Companhia de Desenvolvimento Econômico de Minas Gerais - Codemig - para
a regularização do pagamento dos salários dos servidores do Estado.",19,2019-11-20 10:00:00
000003086,43895,DEPUTADO NORALDINO JÚNIOR,22521,2019-11-20 10:00:00,"Elogia o trabalho dos deputados em prol do projeto de lei que dispõe
sobre a cessão de direitos creditórios de titularidade do Estado
relacionados com a Companhia de Desenvolvimento Econômico de Minas
Gerais - Codemig.",19,2019-11-20 10:00:00
000003087,43896,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2019-11-20 10:00:00,"Comenta compromisso de campanha do governador do Estado, Romeu Zema,
registrado em cartório, de não receber salário enquanto os servidores
públicos estivessem com os pagamentos atrasados ou parcelados.",19,2019-11-20 10:00:00
000003088,43897,DEPUTADO DOUTOR JEAN FREIRE,22581,2019-11-20 10:00:00,"Declara voto favorável ao projeto de lei que confere à cidade de Ubá o
título de Capital Estadual da Indústria Moveleira, salvo emenda.",19,2019-11-20 10:00:00
000003089,43898,DEPUTADA DELEGADA SHEILA,26164,2019-11-20 10:00:00,"Declara voto favorável ao projeto de lei que confere à cidade de Ubá o
título de Capital Estadual da Indústria Moveleira, salvo emenda.",19,2019-11-20 10:00:00
000003090,43899,DEPUTADO INÁCIO FRANCO,15265,2019-11-20 10:00:00,"Declara voto favorável ao projeto de lei que confere à cidade de Ubá o
título de Capital Estadual da Indústria Moveleira, salvo emenda.",19,2019-11-20 10:00:00
000003091,43900,DEPUTADO CARLOS PIMENTA,7758,2019-11-20 10:00:00,"Declara voto favorável ao projeto de lei que confere à cidade de Ubá o
título de Capital Estadual da Indústria Moveleira, salvo emenda.",19,2019-11-20 10:00:00
000003092,43901,DEPUTADO TADEU MARTINS LEITE,18860,2019-11-20 10:00:00,"Declara voto favorável ao projeto de lei que confere à cidade de Ubá o
título de Capital Estadual da Indústria Moveleira, salvo emenda.",19,2019-11-20 10:00:00
000003093,43902,DEPUTADO BARTÔ,26144,2019-11-20 10:00:00,"Declara voto contrário ao projeto de lei que confere à cidade de Ubá o
título de Capital Estadual da Indústria Moveleira, salvo emenda.",19,2019-11-20 10:00:00
000003094,43903,DEPUTADO TADEU MARTINS LEITE,18860,2019-11-20 10:00:00,"Declara voto favorável à Emenda nº 1 ao projeto de lei que confere à
cidade de Ubá o título de Capital Estadual da Indústria Moveleira.",19,2019-11-20 10:00:00
000003095,43904,DEPUTADO BARTÔ,26144,2019-11-20 10:00:00,"Declara voto favorável à Emenda nº 1 ao projeto de lei que confere à
cidade de Ubá o título de Capital Estadual da Indústria Moveleira.",19,2019-11-20 10:00:00
000003096,43905,DEPUTADO ULYSSES GOMES,18867,2019-11-20 10:00:00,"Elogia articulação dos líderes da Assembleia Legislativa em relação ao
projeto de lei que dispõe sobre a cessão de direitos creditórios de
titularidade do Estado relacionados com a Companhia de Desenvolvimento
Econômico de Minas Gerais - Codemig. Ressalta que não houve tentativa de
obstrução da pauta e que há o interesse de garantir a agilidade na
tramitação do processo, com segurança e garantia técnica e jurídica.
Questiona alguns pontos do projeto, apresentando relatório do Tribunal
de Contas do Estado de Minas Gerais - TCEMG - sobre o assunto. Convida
para reunião conjunta das Comissões de Administração Pública e de Minas
e Energia para debater o projeto.",19,2019-11-20 10:00:00
000003097,43906,DEPUTADO THIAGO COTA,22515,2019-11-20 10:00:00,"Declara voto favorável à Emenda nº 1 ao projeto de lei que dispõe sobre
a cessão de direitos creditórios de titularidade do Estado relacionados
com a Companhia de Desenvolvimento Econômico de Minas Gerais - Codemig.",19,2019-11-20 10:00:00
000003098,43907,DEPUTADO DOUTOR WILSON BATISTA,18850,2019-11-20 10:00:00,"Declara voto favorável à Emenda nº 1 ao projeto de lei que dispõe sobre
a cessão de direitos creditórios de titularidade do Estado relacionados
com a Companhia de Desenvolvimento Econômico de Minas Gerais - Codemig.",19,2019-11-20 10:00:00
000003099,43908,DEPUTADO DOUGLAS MELO,22531,2019-11-20 10:00:00,"Declara voto favorável ao projeto de lei que dispõe sobre o
funcionamento do Sistema Nacional de Emprego – Sine – no Estado e
institui o Fundo Estadual do Trabalho de Minas Gerais – FET-MG –, salvo
emendas.",19,2019-11-20 10:00:00
000003100,43909,DEPUTADO ANTONIO CARLOS ARANTES,7327,2019-11-20 10:00:00,"Declara voto favorável às Emendas nºs 1 e 2 ao projeto de lei que dispõe
sobre o funcionamento do Sistema Nacional de Emprego – Sine – no Estado
e institui o Fundo Estadual do Trabalho de Minas Gerais – FET-MG.",19,2019-11-20 10:00:00
000003101,43910,DEPUTADO BARTÔ,26144,2019-11-20 10:00:00,"Declara voto favorável  ao Substitutivo nº 1, salvo emenda, ao projeto
de lei que dispõe sobre o projeto Turismo Pedagógico nas escolas da rede
pública estadual e dá outras providências.",19,2019-11-20 10:00:00
000003102,43911,DEPUTADO BARTÔ,26144,2019-11-20 10:00:00,"Declara voto favorável à Emenda nº 1 ao projeto de lei que dispõe sobre
o projeto Turismo Pedagógico nas escolas da rede pública estadual e dá
outras providências.",19,2019-11-20 10:00:00
000003103,43912,DEPUTADO NORALDINO JÚNIOR,22521,2019-11-20 10:00:00,"Declara voto favorável à Emenda nº 1 ao projeto de lei que altera a lei
que dispõe sobre as políticas florestal e de proteção à biodiversidade
no Estado.",19,2019-11-20 10:00:00
000003104,43913,DEPUTADO GUSTAVO MITRE,26135,2019-11-20 10:00:00,"Declara voto favorável à Emenda nº 1 ao projeto de lei que altera a lei
que dispõe sobre as políticas florestal e de proteção à biodiversidade
no Estado.",19,2019-11-20 10:00:00
000003105,43914,DEPUTADO BARTÔ,26144,2019-11-20 10:00:00,"Declara voto favorável ao projeto de lei que dispõe sobre a política de
desenvolvimento industrial da Região Sul do Estado.",19,2019-11-20 10:00:00
000003106,43915,DEPUTADO DOORGAL ANDRADA,26151,2019-11-20 10:00:00,"Manifesta posição contrária ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências.",19,2019-11-20 10:00:00
000003107,43916,DEPUTADO BARTÔ,26144,2019-11-20 10:00:00,"Manifesta posição contrária ao projeto de lei que altera a lei que
consolida a legislação tributária do Estado de Minas Gerais e dá outras
providências.",19,2019-11-20 10:00:00
000003135,43877,DEPUTADO CARLOS HENRIQUE,10002,2019-11-19 19:45:00,"Entrega do Título de Cidadã Honorária do Estado de Minas Gerais à Sra.
Damares Regina Alves, ministra de Estado da Mulher, da Família e dos
Direitos Humanos.",19,2019-11-19 19:45:00
000003136,43878,DAMARES REGINA ALVES,,2019-11-19 19:45:00,"Agradece, na condição de homenageada, o Título de Cidadã Honorária do
Estado de Minas Gerais.",19,2019-11-19 19:45:00
000003137,43879,DEPUTADO ANTONIO CARLOS ARANTES,7327,2019-11-19 19:45:00,"Entrega do Título de Cidadã Honorária do Estado de Minas Gerais à Sra.
Damares Regina Alves, ministra de Estado da Mulher, da Família e dos
Direitos Humanos.",19,2019-11-19 19:45:00
000003138,43880,DEPUTADO MARQUINHO LEMOS,4458,2019-11-19 14:00:00,"Critica dispositivo da Proposta de Emenda Constitucional Federal nº
188/19 que pretende acabar com pequenos municípios.",19,2019-11-19 14:00:00
000003139,43881,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2019-11-19 14:00:00,"Comenta dispositivo da Proposta de Emenda Constitucional Federal nº
188/19 que pretende acabar com pequenos municípios. Destaca que há
projetos de lei tramitando na Assembleia Legislativa que poderão
beneficiar os municípios mais pobres do Estado. Informa que apresentará
emenda ao projeto de lei que altera a lei que consolida a legislação
tributária do Estado de Minas Gerais e dá outras providências (prorroga
a cobrança adicional de 2% no Imposto sobre Circulação de Mercadorias e
Serviços - ICMS - sobre produtos supérfluos e serviços de comunicação).",19,2019-11-19 14:00:00
000003140,43882,DEPUTADO CARLOS PIMENTA,7758,2019-11-19 14:00:00,"Comenta anúncio da Companhia de Saneamento de Minas Gerais - Copasa - de
situação de emergência e racionamento de água em Montes Claros. Critica
a construção de uma adutora no Rio Pacuí, autorizada no governo de
Fernando Pimentel, que não teria sido suficiente para resolver o
problema de abastecimento da cidade.",19,2019-11-19 14:00:00
000003141,43883,DEPUTADO RAUL BELÉM,26114,2019-11-19 14:00:00,"Comenta a situação dos filhos de pais com hanseníase que ainda esperam
suas indenizações, apresentando um ofício, assinado por vários
parlamentares, no qual é solicitada prioridade ao governo do Estado a
esses pagamentos.",19,2019-11-19 14:00:00
000003142,43884,DEPUTADO BOSCO,18857,2019-11-19 14:00:00,"Lamenta o alto número de acidentes na Rodovia BR-262 e solicita apoio
dos deputados para pressionar o governo federal por melhorias na
estrada.",19,2019-11-19 14:00:00
000003143,43885,DEPUTADO CRISTIANO SILVEIRA,22523,2019-11-19 14:00:00,"Manifesta apoio à fala do deputado Raul Belém sobre a situação dos
filhos de pais com hanseníase que ainda esperam suas indenizações.",19,2019-11-19 14:00:00
000003144,43886,DEPUTADA ANDRÉIA DE JESUS,26143,2019-11-19 14:00:00,"Critica intenção do governador de entregar a gestão dos hospitais da
Fundação Hospitalar do Estado de Minas Gerais - Fhemig - para
organizações sociais - OS -, ressaltando tratar-se do primeiro passo
para a privatização dos serviços de saúde pública. Questiona a
estratégia que o governador estaria usando para pressionar a Assembleia
Legislativa, com a ameaça de não pagar o que é devido aos trabalhadores
se os projetos de recuperação fiscal, que incluem privatizações de
empresas públicas, não forem aprovados.",19,2019-11-19 14:00:00
000003145,43872,DEPUTADA LENINHA,26153,2019-11-18 20:00:00,"Transcurso do 30º aniversário de atuação da Cáritas Regional Minas
Gerais junto às pessoas em situação de exclusão e vulnerabilidade
social.",19,2019-11-18 20:00:00
