numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000000317,46794,DEPUTADO BRUNO ENGLER,26148,2021-09-02 14:00:00,"Lamenta a aprovação do projeto de lei que altera a lei que determina a
imposição de sanções a pessoa jurídica por ato discriminatório praticado
contra pessoa em virtude de sua orientação sexual. Solicita ao
governador vetar o projeto. Parabeniza a Federação das Indústrias do
Estado de Minas Gerais - Fiemg - pelo “Manifesto pela Liberdade"".",19,2021-09-02 14:00:00
000000318,46795,DEPUTADO CLEITINHO AZEVEDO,26101,2021-09-02 14:00:00,"Agradece a aprovação do projeto de lei de sua autoria que dispõe sobre o
congelamento das tarifas dos pedágios de concessionárias e
permissionárias que estiverem com as obras de melhoramento das vias
atrasadas. Apresenta uma comparação do valor do salário-mínimo com a
remuneração dos políticos, defendendo cortes nos Três Poderes.",19,2021-09-02 14:00:00
000000319,46796,DEPUTADA BEATRIZ CERQUEIRA,26098,2021-09-02 14:00:00,"Lê nota de repúdio elaborada pela Casa do Jornalista em repúdio a nota
da Federação das Indústrias do Estado de Minas Gerais - Fiemg.
Parabeniza a Casa do Jornalista e lamenta o que considera uma postura
antidemocrática e de incentivo ao autoritarismo da atual direção da
Fiemg.",19,2021-09-02 14:00:00
000000320,46797,DEPUTADA BEATRIZ CERQUEIRA,26098,2021-09-02 14:00:00,"Presta homenagem à família da Sra. Juliana Resende, vítima do rompimento
da barragem da Vale no Município de Brumadinho.",19,2021-09-02 14:00:00
000000299,46776,DEPUTADA BEATRIZ CERQUEIRA,26098,2021-09-02 10:00:00,"Declara posição favorável ao projeto de lei que autoriza a abertura de
crédito suplementar ao Orçamento Fiscal do Estado, nos termos que
especifica. Solicita apoio a emenda de sua autoria que tem por objetivo
remanejar parte dos recursos da suplementação para o pagamento do piso
salarial e de reajustes legais devidos aos profissionais da educação
pelo governo do Estado.",19,2021-09-02 10:00:00
000000300,46777,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2021-09-02 10:00:00,"Declara posição favorável à emenda da deputada Beatriz Cerqueira ao
projeto de lei que autoriza a abertura de crédito suplementar ao
Orçamento Fiscal do Estado, nos termos que especifica. Informa que já
tramita na Assembleia Legislativa projeto de lei de sua autoria que
dispõe sobre a limitação de percentual de cobrança pelas empresas que
atuem nos serviços de transporte coletivo por meio de aplicativos ou
outra plataforma de comunicação em rede.",19,2021-09-02 10:00:00
000000301,46778,DEPUTADA LAURA SERRANO,26165,2021-09-02 10:00:00,"Comenta a Emenda nº 1 ao projeto de lei que autoriza a abertura de
crédito suplementar ao Orçamento Fiscal do Estado, nos termos que
especifica. Ressalta que ela retiraria recursos dos municípios para
suplementar uma folha de pagamento que já teria sido regularizada pelo
governo.",19,2021-09-02 10:00:00
000000302,46779,DEPUTADO ANDRÉ QUINTÃO,12195,2021-09-02 10:00:00,"Declara posição favorável ao projeto de lei que autoriza a abertura de
crédito suplementar ao Orçamento Fiscal do Estado, nos termos que
especifica. Declara posição favorável à Emenda nº 1 ao projeto.",19,2021-09-02 10:00:00
000000303,46780,DEPUTADO RAUL BELÉM,26114,2021-09-02 10:00:00,"Declara posição contrária à Emenda nº 1 ao projeto de lei que autoriza a
abertura de crédito suplementar ao Orçamento Fiscal do Estado, nos
termos que especifica.",19,2021-09-02 10:00:00
000000304,46781,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2021-09-02 10:00:00,"Solicita apoio ao projeto de lei de sua autoria que dispõe sobre a
desafetação do trecho da rodovia que especifica e autoriza o Poder
Executivo a doá-lo ao Município de Itabirito (destinação: integrará o
perímetro urbano do Município de Itabirito). Denuncia que estaria sendo
alvo da empresa Mídia 10, a qual teria contratado publicidade contrária
ao projeto do Buser.",19,2021-09-02 10:00:00
000000305,46782,DEPUTADO BRUNO ENGLER,26148,2021-09-02 10:00:00,"Solicita apoio a requerimento de sua autoria que solicita o adiamento de
discussão do projeto de lei que altera a lei que determina a imposição
de sanções a pessoa jurídica por ato discriminatório praticado contra
pessoa em virtude de sua orientação sexual.",19,2021-09-02 10:00:00
000000306,46783,DEPUTADO ANDRÉ QUINTÃO,12195,2021-09-02 10:00:00,"Declara posição contrária ao requerimento que solicita o adiamento de
discussão do projeto de lei que altera a lei que determina a imposição
de sanções a pessoa jurídica por ato discriminatório praticado contra
pessoa em virtude de sua orientação sexual.",19,2021-09-02 10:00:00
000000307,46784,DEPUTADO BRUNO ENGLER,26148,2021-09-02 10:00:00,"Declara posição contrária ao projeto de lei que altera a lei que
determina a imposição de sanções a pessoa jurídica por ato
discriminatório praticado contra pessoa em virtude de sua orientação
sexual.",19,2021-09-02 10:00:00
000000308,46785,DEPUTADA BEATRIZ CERQUEIRA,26098,2021-09-02 10:00:00,"Declara posição favorável ao projeto de lei que altera a lei que
determina a imposição de sanções a pessoa jurídica por ato
discriminatório praticado contra pessoa em virtude de sua orientação
sexual.",19,2021-09-02 10:00:00
000000309,46786,DEPUTADO ANDRÉ QUINTÃO,12195,2021-09-02 10:00:00,"Solicita apoio ao projeto de lei de sua autoria que determina a
imposição de sanções a pessoa jurídica por ato discriminatório praticado
contra pessoa em virtude de sua orientação sexual.",19,2021-09-02 10:00:00
000000310,46787,DEPUTADO CÁSSIO SOARES,18848,2021-09-02 10:00:00,"Declara posição favorável ao projeto de lei que dispõe sobre o
congelamento das tarifas dos pedágios de concessionárias e
permissionárias que estiverem com as obras de melhoramento das vias
atrasadas.",19,2021-09-02 10:00:00
000000311,46788,DEPUTADO CLEITINHO AZEVEDO,26101,2021-09-02 10:00:00,"Solicita apoio ao projeto de lei de sua autoria que dispõe sobre o
congelamento das tarifas dos pedágios de concessionárias e
permissionárias que estiverem com as obras de melhoramento das vias
atrasadas.",19,2021-09-02 10:00:00
000000312,46789,DEPUTADO RAUL BELÉM,26114,2021-09-02 10:00:00,"Declara posição favorável ao projeto de lei que dispõe sobre o
congelamento das tarifas dos pedágios de concessionárias e
permissionárias que estiverem com as obras de melhoramento das vias
atrasadas.",19,2021-09-02 10:00:00
000000313,46790,DEPUTADO GUSTAVO SANTANA,24621,2021-09-02 10:00:00,"Declara posição favorável ao projeto de lei que dispõe sobre o
congelamento das tarifas dos pedágios de concessionárias e
permissionárias que estiverem com as obras de melhoramento das vias
atrasadas.",19,2021-09-02 10:00:00
000000314,46791,DEPUTADO SARGENTO RODRIGUES,9673,2021-09-02 10:00:00,"Declara posição favorável ao projeto de lei que dispõe sobre o
congelamento das tarifas dos pedágios de concessionárias e
permissionárias que estiverem com as obras de melhoramento das vias
atrasadas.",19,2021-09-02 10:00:00
000000321,46773,DEPUTADA CELISE LAVIOLA,2267,2021-09-01 14:00:00,"Apresenta balanço do Agosto Lilás, voltado à conscientização sobre
violências contra as mulheres, destacando os resultados do ""Dia da
Operação Maria da Penha"". Comemora a retomada dos pagamentos integrais
dos servidores públicos estaduais no quinto dia útil de cada mês.",19,2021-09-01 14:00:00
000000322,46774,DEPUTADO ARLEN SANTIAGO,9652,2021-09-01 14:00:00,"Comemora o andamento de licitações para várias obras no Estado, como a
de uma ponte em Município de São Francisco; a de trecho da MG-402, entre
as cidades de Urucuia e Pintópolis; a viabilização de poços artesianos
em Riachinho; e o acordo para entrega de tomógrafos em Janaúba e
Brasília de Minas. Informa sobre projeto para implantação de serviço de
cirurgia ortopédica em hospital do Município de Salinas.",19,2021-09-01 14:00:00
000000323,46775,DEPUTADA LAURA SERRANO,26165,2021-09-01 14:00:00,"Comemora a geração de empregos no Estado, destacando que o índice de
desemprego em Minas Gerais está abaixo do nível nacional. Comenta
importância da capacitação e ressalta que o programa Trilhas do Futuro,
que visa à capacitação profissional de jovens do ensino médio, está com
as inscrições abertas.",19,2021-09-01 14:00:00
000000324,46762,DEPUTADO CORONEL HENRIQUE,26149,2021-08-31 14:00:00,Pesar pelo falecimento do general do Exército Rômulo Bini Pereira.,19,2021-08-31 14:00:00
000000325,46763,DEPUTADO CARLOS PIMENTA,7758,2021-08-31 14:00:00,"Denuncia que a Barragem de Caatinga, em Engenheiro Dolabela, distrito do
Município de Bocaiuva, terá suas comportas abertas por risco de
rompimento. Ressalta que o Instituto Nacional de Colonização e Reforma
Agrária - Incra -, que gerencia essa estrutura, foi informado sobre esse
risco há cinco anos e não promoveu a recuperação da barragem. Presta
homenagem pelo transcurso do 110º aniversário de fundação do Corpo de
Bombeiros Militar do Estado de Minas Gerais - CBMMG -, informando que
destinou emendas para a corporação no Município de Montes Claros.",19,2021-08-31 14:00:00
000000326,46764,DEPUTADO SARGENTO RODRIGUES,9673,2021-08-31 14:00:00,"Solicita ao governo do Estado que reponha as perdas inflacionárias dos
servidores que atuam na área de segurança do Estado. Informa que
participará das manifestações do 7 de setembro, Dia da Independência, e
convida militares a fazerem o mesmo.",19,2021-08-31 14:00:00
000000327,46765,DEPUTADO GUILHERME DA CUNHA,26134,2021-08-31 14:00:00,"Declara posição contrária ao projeto de lei que dispõe sobre a prestação
de serviço fretado de transporte rodoviário intermunicipal e
metropolitano de pessoas.",19,2021-08-31 14:00:00
000000328,46766,DEPUTADO BARTÔ,26144,2021-08-31 14:00:00,"Declara posição contrária ao projeto de lei que dispõe sobre a prestação
de serviço fretado de transporte rodoviário intermunicipal e
metropolitano de pessoas.",19,2021-08-31 14:00:00
000000329,46767,DEPUTADO GUILHERME DA CUNHA,26134,2021-08-31 14:00:00,"Declara posição contrária ao projeto de lei que dispõe sobre a prestação
de serviço fretado de transporte rodoviário intermunicipal e
metropolitano de pessoas.",19,2021-08-31 14:00:00
000000330,46768,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2021-08-31 14:00:00,"Comenta pronuncimento do deputado Guilherme da Cunha a respeito da
empresa Buser. Destaca que, no momento, o que está em discussão é o
fretamento, e que já apresentou projeto de lei para discutir a questão
dos aplicativos de transporte.",19,2021-08-31 14:00:00
000000331,46769,DEPUTADO GUILHERME DA CUNHA,26134,2021-08-31 14:00:00,"Contesta pronuncimento do deputado Alencar da Silveira Jr. a respeito de
sua relação com a empresa Buser.",19,2021-08-31 14:00:00
000000332,46770,DEPUTADA LAURA SERRANO,26165,2021-08-31 14:00:00,"Declara posição contrária ao projeto de lei que dispõe sobre a prestação
de serviço fretado de transporte rodoviário intermunicipal e
metropolitano de pessoas.",19,2021-08-31 14:00:00
000000333,46771,DEPUTADO DUARTE BECHIR,17919,2021-08-31 14:00:00,"Declara que votará de acordo com o encaminhamento do seu bloco ao
projeto de lei que dispõe sobre a prestação de serviço fretado de
transporte rodoviário intermunicipal e metropolitano de pessoas.",19,2021-08-31 14:00:00
000000334,46772,DEPUTADO JOÃO VÍTOR XAVIER,18858,2021-08-31 14:00:00,"Comenta pronuncimento do deputado Guilherme da Cunha a respeito da
empresa Buser, no qual seu nome foi citado.",19,2021-08-31 14:00:00
000000355,46760,DEPUTADO BRUNO ENGLER,26148,2021-08-25 14:00:00,"Agradece a aprovação, em 1º turno, de projeto de lei de sua autoria que
acrescenta o art. 8º-E à lei que consolida a Legislação Tributária do
Estado de Minas Gerais (isenta da cobrança de Imposto sobre Circulação
de Mercadorias e Serviços - ICMS - os medicamentos para Atrofia Muscular
Espinhal - AME).",19,2021-08-25 14:00:00
000000356,46761,DEPUTADO CORONEL HENRIQUE,26149,2021-08-25 14:00:00,Presta homenagem por ocasião do transcurso do Dia do Soldado.,19,2021-08-25 14:00:00
000000335,46740,DEPUTADO GUILHERME DA CUNHA,26134,2021-08-25 10:00:00,"Solicita apoio a requerimento de sua autoria que solicita a inversão da
preferência na votação, de modo que seja apreciado em primeiro lugar o
Substitutivo nº 1 ao projeto de lei que dispõe sobre a prestação de
serviço fretado de transporte rodoviário intermunicipal e metropolitano
de pessoas. Comenta notícia divulgada pelo procurador-geral de Justiça
sobre a instauração de um procedimento investigatório para apurar
denúncia de suposta tentativa de suborno da Buser com o deputado
Alencar.",19,2021-08-25 10:00:00
000000336,46741,DEPUTADO JOÃO LEITE,7766,2021-08-25 10:00:00,"Elogia o deputado Agostinho Patrus, presidente da Assembleia
Legislativa, e o deputado Alencar da Silveira Jr. Comenta a necessidade
de discutir o monopólio ferroviário e do transporte coletivo.",19,2021-08-25 10:00:00
000000337,46742,DEPUTADO BARTÔ,26144,2021-08-25 10:00:00,"Declara posição favorável ao requerimento que solicita a inversão da
preferência na votação, de modo que seja apreciado em primeiro lugar o
Substitutivo nº 1 ao projeto de lei que dispõe sobre a prestação de
serviço fretado de transporte rodoviário intermunicipal e metropolitano
de pessoas.",19,2021-08-25 10:00:00
000000338,46743,DEPUTADA LAURA SERRANO,26165,2021-08-25 10:00:00,"Declara posição favorável ao requerimento que solicita a inversão da
preferência na votação, de modo que seja apreciado em primeiro lugar o
Substitutivo nº 1 ao projeto de lei que dispõe sobre a prestação de
serviço fretado de transporte rodoviário intermunicipal e metropolitano
de pessoas.",19,2021-08-25 10:00:00
000000339,46744,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2021-08-25 10:00:00,"Declara posição contrária ao requerimento que solicita a inversão da
preferência na votação, de modo que seja apreciado em primeiro lugar o
Substitutivo nº 1 ao projeto de lei que dispõe sobre a prestação de
serviço fretado de transporte rodoviário intermunicipal e metropolitano
de pessoas.",19,2021-08-25 10:00:00
000000340,46745,DEPUTADO CARLOS PIMENTA,7758,2021-08-25 10:00:00,"Solicita esclarecimentos sobre o requerimento que solicita a inversão da
preferência na votação, de modo que seja apreciado em primeiro lugar o
Substitutivo nº 1 ao projeto de lei que dispõe sobre a prestação de
serviço fretado de transporte rodoviário intermunicipal e metropolitano
de pessoas.",19,2021-08-25 10:00:00
000000341,46746,DEPUTADO GUILHERME DA CUNHA,26134,2021-08-25 10:00:00,"Declara posição contrária ao Substitutivo nº 4, salvo emendas, ao
projeto de lei que dispõe sobre a prestação de serviço fretado de
transporte rodoviário intermunicipal e metropolitano de pessoas.",19,2021-08-25 10:00:00
000000342,46747,DEPUTADO CARLOS PIMENTA,7758,2021-08-25 10:00:00,"Elogia pronunciamento do deputado João Leite. Elogia o deputado Alencar
da Silveira Jr. por iniciar discussão importante ao apresentar o projeto
de lei que dispõe sobre a prestação de serviço fretado de transporte
rodoviário intermunicipal e metropolitano de pessoas.",19,2021-08-25 10:00:00
000000343,46748,DEPUTADO BARTÔ,26144,2021-08-25 10:00:00,"Declara posição contrária ao Substitutivo nº 4, salvo emendas, ao
projeto de lei que dispõe sobre a prestação de serviço fretado de
transporte rodoviário intermunicipal e metropolitano de pessoas.",19,2021-08-25 10:00:00
000000344,46749,DEPUTADO CRISTIANO SILVEIRA,22523,2021-08-25 10:00:00,"Declara posição favorável ao Substitutivo nº 4, salvo emendas, ao
projeto de lei que dispõe sobre a prestação de serviço fretado de
transporte rodoviário intermunicipal e metropolitano de pessoas.",19,2021-08-25 10:00:00
000000345,46750,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2021-08-25 10:00:00,"Solicita apoio ao Substitutivo nº 4, salvo emendas, ao projeto de lei
que dispõe sobre a prestação de serviço fretado de transporte rodoviário
intermunicipal e metropolitano de pessoas. Comenta a questão dos
aplicativos de transporte.",19,2021-08-25 10:00:00
000000346,46751,DEPUTADO BOSCO,18857,2021-08-25 10:00:00,"Declara que votou favoravelmente ao requerimento que solicita a inversão
da preferência na votação, de modo que seja apreciado em primeiro lugar
o Substitutivo nº 1 ao projeto de lei que dispõe sobre a prestação de
serviço fretado de transporte rodoviário intermunicipal e metropolitano
de pessoas. Declara posição favorável ao Substitutivo nº 4, salvo
emendas.",19,2021-08-25 10:00:00
000000347,46752,DEPUTADO GUILHERME DA CUNHA,26134,2021-08-25 10:00:00,"Solicita leitura do Substitutivo nº 2 ao projeto de lei que regulamenta
o prazo da licença-paternidade a que fazem jus os servidores públicos e
os militares do Estado.",19,2021-08-25 10:00:00
000000348,46753,DEPUTADO BARTÔ,26144,2021-08-25 10:00:00,"Declara voto em branco ao projeto de lei complementar que regulamenta o
prazo da licença-paternidade dos servidores públicos e militares do
Estado de Minas Gerais, por conter artigo que não tem a ver com o teor
do projeto.",19,2021-08-25 10:00:00
000000349,46754,DEPUTADO CRISTIANO SILVEIRA,22523,2021-08-25 10:00:00,"Declara posição favorável ao projeto de lei que altera o art. 6° da lei
que dispõe sobre o Fundo Estadual de Habitação – FEH . Manifesta
preocupação com notícias de que o governador estaria com a intenção de
extinguir a Companhia de Habitação do Estado de Minas Gerais - Cohab-MG.",19,2021-08-25 10:00:00
000000350,46755,DEPUTADO BETÃO,26145,2021-08-25 10:00:00,"Solicita apoio ao projeto de lei que dispõe sobre a inserção de placas
nos hospitais da rede privada do Estado de Minas Gerais, indicando a
proibição de exigência de depósito de qualquer natureza, para
possibilitar internamento de doentes em situação de urgência e
emergência.",19,2021-08-25 10:00:00
000000351,46756,DEPUTADO CLEITINHO AZEVEDO,26101,2021-08-25 10:00:00,"Solicita apoio ao projeto de lei que dispõe sobre a publicidade das
informações referentes aos contribuintes inscritos na dívida ativa
estadual.",19,2021-08-25 10:00:00
000000352,46757,DEPUTADO RAFAEL MARTINS,26138,2021-08-25 10:00:00,"Comemora a aprovação, em 1º turno, do projeto de lei que autoriza o
governo do Estado a firmar convênio com a Fundação Ezequiel Dias - Funed
- para apoio técnico, científico e financeiro, visando à fabricação de
vacina contra a Covid-19, na forma do Substitutivo nº 1.",19,2021-08-25 10:00:00
000000353,46758,DEPUTADO GUILHERME DA CUNHA,26134,2021-08-25 10:00:00,"Justifica voto contrário ao projeto de lei complementar que regulamenta
o prazo da licença-paternidade dos servidores públicos e militares do
Estado de Minas Gerais, por conter artigo que não tem a ver com o teor
do projeto; ao projeto de lei que dispõe sobre a inserção de placas nos
hospitais da rede privada do Estado de Minas Gerais, indicando a
proibição de exigência de depósito de qualquer natureza, para
possibilitar internamento de doentes em situação de urgência e
emergência; e ao projeto de lei que acrescenta o art 8º-E à lei que
consolida a Legislação Tributária do Estado de Minas Gerais.",19,2021-08-25 10:00:00
000000354,46759,DEPUTADO BARTÔ,26144,2021-08-25 10:00:00,"Justifica voto contrário ao projeto de lei que altera o art. 6° da lei
que dispõe sobre o Fundo Estadual de Habitação – FEH. Comenta a situação
dos motoristasdo aplicativo Uber e a lei de mercado.",19,2021-08-25 10:00:00
000000357,46735,DEPUTADO DOUTOR JEAN FREIRE,22581,2021-08-24 14:00:00,"Pesar pelo falecimento do Sr. Gilmar Teodoro de São José, prefeito do
Município de Perdigão.",19,2021-08-24 14:00:00
