# CSV-File created with merge-csv.com
# -----------------------------------------------------------

numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000000060,47038,DEPUTADO CARLOS PIMENTA,7758,2021-11-16 14:00:00,"Solicita maiores investimentos nos Municípios de São Romão e Bonito de
Minas. Defende a construção de ponte sobre o Rio São Francisco, para
ligar São Romão a outras cidades do Norte de Minas. Elogia o governo do
Estado.",19,2021-11-16 14:00:00
000000061,47039,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2021-11-16 14:00:00,"Defende o desenvolvimento sustentável do Estado. Informa sobre a criação
de uma frente parlamentar para estudar o novo rodoanel da Região
Metropolitana de Belo Horizonte - RMBH -, e analisar melhorias no atual
anel rodoviário.",19,2021-11-16 14:00:00
000000062,47040,DEPUTADO BARTÔ,26144,2021-11-16 14:00:00,"Lamenta a aprovação, em 1º turno, do projeto de lei que dispõe sobre o
uso obrigatório de coletes salva-vidas em lagos, lagoas, rios, riachos,
represas e cachoeiras, pelos frequentadores desses locais.",19,2021-11-16 14:00:00
000000063,47041,DEPUTADO CORONEL SANDRO,26163,2021-11-16 14:00:00,"Presta esclarecimentos sobre o projeto de lei que dispõe sobre o uso
obrigatório de coletes salva-vidas em lagos, lagoas, rios, riachos,
represas e cachoeiras, pelos frequentadores desses locais. Ressalta que
foi ajustado que a exigência do colete será somente nas áreas indicadas
como perigosas pelo Corpo de Bombeiros Militar de Minas Gerais - CBMMG.",19,2021-11-16 14:00:00
000000059,47037,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2021-11-16 10:00:00,"Parabeniza o jornalista José Lino Souza Barros, ao comentar sua saída do
comando do programa Radio Vivo, após 45 anos à frente da atração.",19,2021-11-16 10:00:00
000000079,47033,DEPUTADO GIL PEREIRA,7762,2021-11-11 20:00:00,"Entrega do Título de Cidadã Honorária do Estado de Minas Gerais a
Bárbara Ferreira Viegas Rubim.",19,2021-11-11 20:00:00
000000080,47034,RODRIGO SAUAIA,,2021-11-11 20:00:00,"Entrega do Título de Cidadã Honorária do Estado de Minas Gerais a
Bárbara Ferreira Viegas Rubim.",19,2021-11-11 20:00:00
000000081,47035,BÁRBARA FERREIRA VIEGAS RUBIM,,2021-11-11 20:00:00,"Agradece, na condição de homenageada, o Título de Cidadã Honorária do
Estado de Minas Gerais.",19,2021-11-11 20:00:00
000000082,47036,DEPUTADO ANTONIO CARLOS ARANTES,7327,2021-11-11 20:00:00,"Entrega do Título de Cidadã Honorária do Estado de Minas Gerais a
Bárbara Ferreira Viegas Rubim. Lê mensagem do presidente da Assembleia
Legislativa, deputado Agostinho Patrus.",19,2021-11-11 20:00:00
000000064,47018,DEPUTADO DELEGADO HELI GRILO,26150,2021-11-11 10:00:00,"Solicita apoio à proposta de emenda à Constituição que altera os arts.
31, 61, 65, 134 e 137 da Constituição do Estado e acrescenta
dispositivos ao Ato das Disposições Constitucionais Transitórias (que
dispõe sobre a Polícia Penal e o Departamento Penitenciário - Depen).",19,2021-11-11 10:00:00
000000065,47019,DEPUTADO CLEITINHO AZEVEDO,26101,2021-11-11 10:00:00,"Declara posição favorável à proposta de emenda à Constituição que altera
os arts. 31, 61, 65, 134 e 137 da Constituição do Estado e acrescenta
dispositivos ao Ato das Disposições Constitucionais Transitórias (que
dispõe sobre a Polícia Penal e o Departamento Penitenciário - Depen).",19,2021-11-11 10:00:00
