numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000003301,43816,DEPUTADO GUSTAVO SANTANA,24621,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003302,43817,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003303,43818,DEPUTADO ROBERTO ANDRADE,22607,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003304,43819,DEPUTADO JOÃO VÍTOR XAVIER,18858,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003305,43820,DEPUTADO PROFESSOR WENDEL MESQUITA,17872,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003306,43821,DEPUTADO SÁVIO SOUZA CRUZ,1832,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003307,43822,DEPUTADO NORALDINO JÚNIOR,22521,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003308,43823,DEPUTADO ANDRÉ QUINTÃO,12195,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003309,43824,DEPUTADO LÉO PORTELA,16019,2019-11-06 10:00:00,"Declara voto favorável às Emendas nºs 3 e 4 ao projeto de lei que altera
a lei que dispõe sobre a assistência integral, pelo Estado, à saúde
reprodutiva do homem e da mulher.",19,2019-11-06 10:00:00
000003310,43825,DEPUTADO BARTÔ,26144,2019-11-06 10:00:00,"Declara voto favorável ao Substitutivo nº 2, salvo emenda, ao projeto de
lei que dispõe sobre a criação do Programa de Orientação Vocacional
Minas Futuro para alunos das escolas públicas estaduais.",19,2019-11-06 10:00:00
000003311,43826,DEPUTADA ROSÂNGELA REIS,15260,2019-11-06 10:00:00,"Declara voto favorável ao projeto de lei, salvo emenda, que autoriza o
Poder Executivo a doar ao Município de Guarani o imóvel que especifica
(destinação: instalação da Associação de Pais e amigos dos Excepcionais
- Apae).",19,2019-11-06 10:00:00
000003312,43827,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2019-11-06 10:00:00,"Declara voto favorável ao projeto de lei, salvo emenda, que autoriza o
Poder Executivo a doar ao Município de Guarani o imóvel que especifica
(destinação: instalação da Associação de Pais e amigos dos Excepcionais
- Apae).",19,2019-11-06 10:00:00
000003313,43828,DEPUTADO CÁSSIO SOARES,18848,2019-11-06 10:00:00,Solicita encerramento da reunião.,19,2019-11-06 10:00:00
