numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000000901,46206,DEPUTADO ULYSSES GOMES,18867,2021-03-10 10:00:00,"Apresenta questionamentos ao secretário de Estado da Saúde, Carlos
Eduardo Amaral da Silva, sobre o enfrentamento da pandemia de Covid-19
no Estado.",19,2021-03-10 10:00:00
000000902,46207,DEPUTADO INÁCIO FRANCO,15265,2021-03-10 10:00:00,"Apresenta questionamentos ao secretário de Estado da Saúde, Carlos
Eduardo Amaral da Silva, sobre o enfrentamento da pandemia de Covid-19
no Estado.",19,2021-03-10 10:00:00
000000903,46208,DEPUTADO AGOSTINHO PATRUS,15245,2021-03-10 10:00:00,"Coordena debate com o secretário de Estado da Saúde, Carlos Eduardo
Amaral da Silva, sobre o enfrentamento da pandemia de Covid-19 no Estado
(1ª parte).",19,2021-03-10 10:00:00
000000904,46209,DEPUTADO AGOSTINHO PATRUS,15245,2021-03-10 10:00:00,"Coordena debate com o secretário de Estado da Saúde, Carlos Eduardo
Amaral da Silva, sobre o enfrentamento da pandemia de Covid-19 no Estado
(2ª parte).",19,2021-03-10 10:00:00
000000905,46195,DEPUTADA ANDRÉIA DE JESUS,26143,2021-03-09 14:00:00,"Manifesta solidariedade à equipe e aos familiares dos deputados Luiz
Humberto Carneiro e Professor Cleiton, internados em decorrência da
Covid-19. Comenta o esforço da Assembleia Legislativa e as ações
concretas viabilizadas pelos parlamentares no combate à pandemia e
critica as ações do governador Romeu Zema no mesmo período. Ressalta a
relevância do ""Sempre Vivas"", evento do Parlamento mineiro que celebra o
Dia Internacional da Mulher.",19,2021-03-09 14:00:00
000000906,46196,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2021-03-09 14:00:00,"Comemora a decisão do ministro do Supremo Tribunal Federal - STF - Edson
Fachin, que permitiu a retomada dos direitos políticos do ex-presidente
Lula. Comenta, por transcurso do Dia Internacional da Mulher, que,
apesar de serem maioria no Brasil, o que caracteriza as mulheres como
uma minoria é o fato de não receberem as mesmas oportunidades que os
homens, até mesmo em termos salariais e, principalmente, nas esferas de
decisão. Comenta a falta de reconhecimento do papel da mulher na
história brasileira, destacando duas importantes figuras femininas que
não teriam recebido os créditos necessários: Hipólita Jacinta e a rainha
Leopoldina. Agradece ter sido eleito para o cargo da Comissão de Redação
da Assembleia Legislativo.",19,2021-03-09 14:00:00
000000907,46197,DEPUTADA BEATRIZ CERQUEIRA,26098,2021-03-09 14:00:00,"Comenta que recebeu centenas de reclamações apontando possíveis
irregularidades no processo da contratação temporária para a educação da
rede estadual. Comemora a decisão do ministro do Supremo Tribunal
Federal - STF - Edson Fachin, que permitiu a retomada dos direitos
políticos do ex-presidente Lula.",19,2021-03-09 14:00:00
000000908,46198,DEPUTADO SARGENTO RODRIGUES,9673,2021-03-09 14:00:00,"Critica a prisão de oito trabalhadores da construção civil por
descumprimento de medidas restritivas anunciadas pelo governador Romeu
Zema, para tentar conter a pandemia de Covid-19. Comenta a decisão do
ministro do Supremo Tribunal Federal - STF - Edson Fachin, que permitiu
a retomada dos direitos políticos do ex-presidente Lula. Defende que o
lugar de Lula é na prisão.",19,2021-03-09 14:00:00
000000909,46199,DEPUTADO ARLEN SANTIAGO,9652,2021-03-09 14:00:00,"Comenta a intenção do governo do Estado de decretar ""lockdown"" em todo o
Norte de Minas, ressaltando ser uma situação complexa e citando
categorias que não podem trabalhar em ""home office"". Informa sobre a
falta de tomógrafos em vários municípios e solicita atenção do Estado
para essa situação.",19,2021-03-09 14:00:00
000000910,46188,DEPUTADO SARGENTO RODRIGUES,9673,2021-03-04 14:00:00,"Critica medidas restritivas impostas pela nova onda roxa do plano Minas
Consciente, anunciadas pelo governador Romeu Zema, para tentar conter a
pandemia de Covid-19. Defende que não é competência do governador e nem
de prefeitos impor tais medidas, sendo de competência do presidente da
República, com aval do Congresso Nacional. Ressalta que pode compreender
algumas restrições, mas não aceita “suprimir garantias constitucionais”.",19,2021-03-04 14:00:00
