numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000001101,45999,DEPUTADO DUARTE BECHIR,17919,2020-12-10 14:00:00,"Comemora a liberação de R$ 5 milhões à Santa Casa do Município de Campo
Belo, para a melhoria das instalações da unidade.",19,2020-12-10 14:00:00
000001102,46000,DEPUTADA ANA PAULA SIQUEIRA,19150,2020-12-10 14:00:00,"Transcurso do Dia Internacional dos Direitos Humanos. Defende a reflexão
sobre a data e comenta que os direitos humanos se referem a questões
básicas, como o direito à saúde, segurança, educação e outros. Ressalta
que, ao longo dos anos, o conceito de direitos humanos foi sendo
marginalizado por uma parcela da sociedade e que a pandemia de Covid-19
escancarou a desigualdade no acesso aos direitos humanos.",19,2020-12-10 14:00:00
000001103,46001,DEPUTADO DOUTOR JEAN FREIRE,22581,2020-12-10 14:00:00,"Transcurso do Dia Internacional dos Direitos Humanos. Lamenta que ainda
hoje seja frequente o desrespeito aos direitos humanos, apresentando uma
reflexão sobre o tema.",19,2020-12-10 14:00:00
000001104,46002,DEPUTADO ANTONIO CARLOS ARANTES,7327,2020-12-10 14:00:00,"Declara voto favorável ao projeto de lei que autoriza o Poder Executivo
a doar ao Município de Nanuque o imóvel que especifica (destinação:
instalação da Escola Municipal Américo Machado).",19,2020-12-10 14:00:00
000001105,46003,DEPUTADO ROBERTO ANDRADE,22607,2020-12-10 14:00:00,"Declara voto favorável ao projeto de lei que autoriza o Poder Executivo
a doar ao Município de Nanuque o imóvel que especifica (destinação:
instalação da Escola Municipal Américo Machado).",19,2020-12-10 14:00:00
000001106,46004,DEPUTADA LAURA SERRANO,26165,2020-12-10 14:00:00,"Declara voto favorável ao projeto de lei que dispõe sobre a desafetação
do trecho de rodovia que especifica e autoriza o Poder Executivo a doá-
lo ao Município de Salinas.",19,2020-12-10 14:00:00
000001107,46005,DEPUTADO CORONEL HENRIQUE,26149,2020-12-10 14:00:00,"Declara voto favorável ao Substitutivo nº 1 ao projeto de lei que dispõe
sobre a Política Estadual de Incentivo à Profissão de Cuidador de Idoso
e dá outras providências.",19,2020-12-10 14:00:00
000001108,46006,DEPUTADO BARTÔ,26144,2020-12-10 14:00:00,"Defende o projeto de lei que institui a Declaração Estadual de Direitos
de Liberdade Econômica, estabelece normas para atos de liberação de
atividade econômica e a análise de impacto regulatório e dá outras
providências.",19,2020-12-10 14:00:00
000001109,46007,DEPUTADO ANDRÉ QUINTÃO,12195,2020-12-10 14:00:00,"Declara posição contrária ao projeto de lei que institui a Declaração
Estadual de Direitos de Liberdade Econômica, estabelece normas para atos
de liberação de atividade econômica e a análise de impacto regulatório e
dá outras providências.",19,2020-12-10 14:00:00
000001110,46008,DEPUTADO ANTONIO CARLOS ARANTES,7327,2020-12-10 14:00:00,"Declara voto favorável ao Substitutivo nº 3 ao projeto de lei que dispõe
sobre a obrigatoriedade de permanência de fisioterapeuta nas unidades de
terapia intensiva – UTIs – adulto, neonatal e pediátrico, âmbito do
Estado, e dá outras providências.",19,2020-12-10 14:00:00
000001111,46009,DEPUTADA ANA PAULA SIQUEIRA,19150,2020-12-10 14:00:00,"Declara voto favorável a todos os projetos da pauta, com exceção ao
projeto de lei que institui a Declaração Estadual de Direitos de
Liberdade Econômica, estabelece normas para atos de liberação de
atividade econômica e a análise de impacto regulatório e dá outras
providências. Destaca os seguintes projetos de lei: que institui a
política estadual de atenção a gestantes, puérperas e crianças em
situação de vulnerabilidade e riscos social e pessoal; que dispõe sobre
a Política Estadual de Incentivo à Profissão de Cuidador de Idoso e dá
outras providências; que dispõe sobre a obrigatoriedade de permanência
de fisioterapeuta nas unidades de terapia intensiva – UTIs – adulto,
neonatal e pediátrico, âmbito do Estado, e dá outras providências.",19,2020-12-10 14:00:00
000001112,46010,DEPUTADO BARTÔ,26144,2020-12-10 14:00:00,"Agradece os votos favoráveis ao projeto de lei que institui a Declaração
Estadual de Direitos de Liberdade Econômica, estabelece normas para atos
de liberação de atividade econômica e a análise de impacto regulatório e
dá outras providências.",19,2020-12-10 14:00:00
