numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000001203,45904,DEPUTADO DOUTOR JEAN FREIRE,22581,2020-12-02 14:00:00,"Presta homenagem ao Estado de Minas Gerais pela passagem de seus 300
anos. Destaca a importância de lutar pelas diferenças regionais
existentes no Estado.",19,2020-12-02 14:00:00
000001204,45905,DEPUTADO CARLOS PIMENTA,7758,2020-12-02 14:00:00,"Presta homenagem ao Estado de Minas Gerais pela passagem de seus 300
anos. Destaca a importância das votações realizadas em Plenário,
especialmente da proposta de emenda à Constituição que altera a redação
do § 2º do art. 84 do Ato das Disposições Constitucionais Transitórias
(que inclui a bacia do Rio Grande e o reservatório de Furnas dentre as
unidades de conservação tombadas para fins de conservação e declaração
de monumentos naturais).",19,2020-12-02 14:00:00
000001205,45906,DEPUTADO ZÉ REIS,26139,2020-12-02 14:00:00,"Agradece votação expressiva do projeto de lei de sua autoria que
estabelece
diretrizes para investimento em infraestrutura em regiões
afetadas pelas
concessões públicas para exploração de rodovias no
Estado.",19,2020-12-02 14:00:00
000001190,45891,DEPUTADO CÁSSIO SOARES,18848,2020-12-02 10:00:00,"Declara posição favorável à proposta de emenda à Constituição que altera
a redação do § 2º do art. 84 do Ato das Disposições Constitucionais
Transitórias (que inclui a bacia do Rio Grande e o reservatório de
Furnas dentre as unidades de conservação tombadas para fins de
conservação e declaração de monumentos naturais), na forma do vencido em
1º turno, com a Emenda nº 1.",19,2020-12-02 10:00:00
000001191,45892,DEPUTADO ULYSSES GOMES,18867,2020-12-02 10:00:00,"Declara posição favorável à proposta de emenda à Constituição que altera
a redação do § 2º do art. 84 do Ato das Disposições Constitucionais
Transitórias (que inclui a bacia do Rio Grande e o reservatório de
Furnas dentre as unidades de conservação tombadas para fins de
conservação e declaração de monumentos naturais), na forma do vencido em
1º turno, com a Emenda nº 1.",19,2020-12-02 10:00:00
000001192,45893,DEPUTADO GUILHERME DA CUNHA,26134,2020-12-02 10:00:00,"Declara posição favorável à Emenda nº 1 à proposta de emenda à
Constituição  que altera a redação do § 2º do art. 84 do Ato das
Disposições Constitucionais Transitórias (que inclui a bacia do Rio
Grande e o reservatório de Furnas dentre as unidades de conservação
tombadas para fins de conservação e declaração de monumentos naturais),
na forma do vencido em 1º turno, com a Emenda nº 1.",19,2020-12-02 10:00:00
000001193,45894,DEPUTADO DUARTE BECHIR,17919,2020-12-02 10:00:00,"Declara posição favorável à proposta de emenda à Constituição que altera
a redação do § 2º do art. 84 do Ato das Disposições Constitucionais
Transitórias (que inclui a bacia do Rio Grande e o reservatório de
Furnas dentre as unidades de conservação tombadas para fins de
conservação e declaração de monumentos naturais), na forma do vencido em
1º turno, com a Emenda nº 1.",19,2020-12-02 10:00:00
000001194,45895,DEPUTADO PROFESSOR CLEITON,26119,2020-12-02 10:00:00,"Declara posição favorável à proposta de emenda à Constituição que altera
a redação do § 2º do art. 84 do Ato das Disposições Constitucionais
Transitórias (que inclui a bacia do Rio Grande e o reservatório de
Furnas dentre as unidades de conservação tombadas para fins de
conservação e declaração de monumentos naturais), na forma do vencido em
1º turno. Declara posição contrária à Emenda nº 1.",19,2020-12-02 10:00:00
000001195,45896,DEPUTADO BARTÔ,26144,2020-12-02 10:00:00,"Declara posição favorável à proposta de emenda à Constituição que altera
a redação do § 2º do art. 84 do Ato das Disposições Constitucionais
Transitórias (que inclui a bacia do Rio Grande e o reservatório de
Furnas dentre as unidades de conservação tombadas para fins de
conservação e declaração de monumentos naturais), na forma do vencido em
1º turno, com a Emenda nº 1.",19,2020-12-02 10:00:00
000001196,45897,DEPUTADO GUILHERME DA CUNHA,26134,2020-12-02 10:00:00,"Declara posição contrária à proposta de emenda à Constituição que altera
o art. 161 da Constituição do Estado (que dispõe sobre a abertura de
crédito prevista na Lei de Orçamento Anual - LOA), na forma do vencido
em 1º turno.",19,2020-12-02 10:00:00
