numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000001001,46109,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2021-02-04 14:00:00,"Saúda o deputado Bernardo Mucida, por assumir mandato no Parlamento
mineiro. Defende uma mineração sustentável e uma mobilização por um
imposto sobre a exportação do ouro. Defende a cassação dos direitos
minerários da mineradora Vale na região do quadrilátero ferrífero, dados
os prejuízos ambientais e sociais que causou.",19,2021-02-04 14:00:00
000001002,46093,DEPUTADO AGOSTINHO PATRUS,15245,2021-02-03 14:00:00,"Agradece a colaboração do secretário de Estado de Governo, Igor Eto,
para que fossem agilizadas as negociações entre as bancadas partidárias
na formação dos blocos parlamentares na Assembleia Legislativa. Ressalta
que a celeridade na formação dos blocos é importante para que o
Parlamento mineiro possa iniciar os trabalhos legislativos o mais
rapidamente possível, com a distribuição das comissões parlamentares,
que é feita proporcionalmente ao tamanho das bancadas. Informa que o
foco do trabalho parlamentar nesse início de ano é o acompanhamento do
trabalho de vacinação da população mineira contra a Covid-19 e ações que
contribuam para a recuperação da atividade econômica no Estado.",19,2021-02-03 14:00:00
000001003,46094,DEPUTADO GIL PEREIRA,7762,2021-02-03 14:00:00,"Comemora a eleição do senador mineiro Rodrigo Pacheco para a presidência
do Senado. Comenta esperar benefícios para o Estado e ressalta demandas
que teria repassado pessoalmente a Pacheco, entre elas a conclusão de
três barragens no Norte de Minas (Jequitaí, Itacarambira e Taiobeiras) e
o aumento das linhas de transmissão para atender à geração de energia
renovável.",19,2021-02-03 14:00:00
000001004,46095,DEPUTADO ANDRÉ QUINTÃO,12195,2021-02-03 14:00:00,"Comemora anúncio da formação de dois blocos parlamentares na Assembleia
Legislativa, fato importante para determinar as composições nas
comissões temáticas, essenciais nas discussões de temas importantes e na
avaliação de projetos. Destaca a pauta “desafiadora” neste ano e defende
a agilidade nos trabalhos. Enumera, além da questão das vacinas contra a
Covid-19, desafios ligados à recuperação econômica do Estado e ao
atendimento da população vulnerável, diante do fim do auxílio
emergencial pago pelo governo federal. Ressalta que é preciso que todos
os governos priorizem essa questão social. Defende que parte dos
recursos do acordo entre Minas Gerais e a Vale sejam usados para as
famílias atingidas pelo rompimento da barragem que se encontrem mais
desprotegidas. Solicita aos deputados analisar o veto parcial à
proposição de lei que institui a Política Estadual dos Atingidos por
Barragens - Peab - e dá outras providências, de forma a garantir a
matéria originalmente votada.",19,2021-02-03 14:00:00
000001005,46096,DEPUTADO DOUTOR JEAN FREIRE,22581,2021-02-03 14:00:00,"Saúda o presidente da Assembleia Legislativa, deputado Agostinho Patrus,
reeleito para o biênio 2021/2022; e o deputado Bernardo Mucida, por
assumir mandato no Parlamento mineiro. Comenta a formação do bloco de
oposição na Assembleia e ressalta a importância do contraponto no
Legislativo. Informa que esteve atuando como médico no enfrentamento à
Covid-19 e saúda os profissionais da linha de frente. Lamenta a falta de
insumos para a realização de testes da Covid-19 pela Universidade
Federal do Vale do Jequitinhonha e Mucuri - UFVJM. Defende a cooperação
com a Fundação Ezequiel Dias - Funed - ou com a Fundação Instituto
Oswaldo Cruz - Fiocruz - para produção da vacina no Estado. Informa que
apresentou projeto de lei que dispõe sobre as diretrizes para a Campanha
Estadual de Vacinação contra a Covid-19 e dá outras providências.",19,2021-02-03 14:00:00
000001006,46097,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2021-02-03 14:00:00,"Comenta a formação do Bloco Democracia e Luta na Assembleia Legislativa
e saúda a entrada do Partido Socialista Brasileiro - PSB - no bloco.
Manifesta satisfação com a proposta do presidente do Parlamento mineiro,
deputado Agostinho Patrus, de começar o ano com a discussão da retomada
da economia face a crise provocada pela pandemia da Covid-19. Defende
que o prazo determinado pelo decreto que reconhece o estado de
calamidade pública decorrente da pandemia causada pelo agente
coronavírus seja prorrogado, no mínimo, até outubro.",19,2021-02-03 14:00:00
000001007,46098,DEPUTADO REPÓRTER RAFAEL MARTINS,26138,2021-02-03 14:00:00,"Comenta pesquisa da Universidade Federal de Minas Gerais - UFMG - que
aponta a morte de 48% dos pacientes de Covid-19 que ingressam em
Unidades de Tratamento Intensivo - UTIs. Critica a falta de produção de
uma vacina contra a Covid-19 no Estado, usando como contraponto
iniciativas dos Estados do Paraná e da Bahia para fabricação ou
aquisição dos imunizantes. Solicita a aprovação do projeto de lei de sua
autoria que autoriza o governo do Estado de Minas Gerais a firmar
convênio com a Fundação Ezequiel Dias - Funed - para apoio técnico,
científico e financeiro, visando à fabricação da vacina contra a Covid-
19. Solicita apoio a requerimento que requer a criação de uma comissão
extraordinária especial de acompanhamento dos estudos das vacinas em
Minas Gerais.",19,2021-02-03 14:00:00
000001008,46099,DEPUTADO CELINHO SINTROCEL,18849,2021-02-03 14:00:00,"Parabeniza o senador mineiro Rodrigo Pacheco por sua eleição para o
cargo de presidente do Senado. Saúda o deputado Bernardo Mucida por
assumir mandato na Assembleia Legislativa, e a ex-deputada Marília
Campos, por assumir a Prefeitura de Contagem. Solicita ao governo do
Estado a produção de vacina contra a Covid-19 pela Fundação Ezequiel
Dias - Funed -, ressaltando a lentidão atual na vacinação. Manifesta
preocupação com a intenção do governo do Estado de fundir a Empresa de
Pesquisa Agropecuária de Minas Gerais - Epamig - e a Empresa de
Assistência Técnica e Extensão Rural do Estado de Minas Gerais -
Emater-MG.",19,2021-02-03 14:00:00
000001009,46100,DEPUTADO CLEITINHO AZEVEDO,26101,2021-02-03 14:00:00,"Saúda o vereador Gustavo Protásio, do Município de Campo Belo, e os
vereadores Ney Burguer, Zé Braz e Wesley Jarbas, do Município de
Divinópolis. Comenta que a única maneira de normalizar a economia do
Estado e ajudar os municípios é vacinando toda a população contra a
Covid-19 o mais rapidamente possível. Solicita que a indenização devida
ao Estado relativa ao rompimento da barragem da mineradora Vale no
Município de Brumadinho seja investida na conclusão de hospitais
regionais e na vacina. Solicita aos novos presidentes da Câmara dos
Deputados e do Senado ""desengavetar"" projetos que estão parados, como os
das reformas administrativa e tributária.",19,2021-02-03 14:00:00
000001010,46085,DEPUTADO CRISTIANO SILVEIRA,22523,2021-02-02 14:00:00,"Saúda o deputado Bernardo Mucida, por assumir mandato na Assembleia
Legislativa. Saúda o senador Rodrigo Pacheco, de Minas Gerais, eleito
presidente do Senado, solicitando que ele evite qualquer tipo de
submissão dessa Casa Legislativa aos interesses do Poder Executivo
Federal. Questiona  as circunstâncias da negociação com a Sinopharm,
empresa chinesa fabricante de uma das vacinas contra a Covid-19, que não
teria prosperado. Informa que apresentou requerimentos nos quais pede
esclarecimentos ao secretário de Estado de Saúde sobre o assunto.
Critica o anúncio do fim do auxílio emergencial pelo governo federal.",19,2021-02-02 14:00:00
000001011,46086,DEPUTADO PROFESSOR CLEITON,26119,2021-02-02 14:00:00,"Saúda o deputado Bernardo Mucida por assumir mandato na Assembleia
Legislativa. Manifesta revolta contra o que chamou de “tentativas de
precarização"" da Companhia Energética de Minas Gerais - Cemig -,
ressaltando venda da participação da Light dentro da Renova por apenas
R$ 1. Apresenta requerimentos pedindo esclarecimentos sobre o assunto.
Manifesta indignação perante denúncias que vêm sendo feitas em relação à
ausência de licitações à Cemig e a possibilidade de transferência da
sede da companhia para o Estado de São Paulo, apresentando alguns
questionamentos que envolvem a empresa.",19,2021-02-02 14:00:00
000001012,46087,DEPUTADO CARLOS PIMENTA,7758,2021-02-02 14:00:00,"Saúda os parlamentares que tomaram posse como integrantes da Mesa da
Assembleia Legislativa no biênio 2021/2022, e elogia o trabalho
desenvolvido pelo deputado Agostinho Patrus como presidente no primeiro
biênio. Saúda posse do mineiro Rodrigo Pacheco como presidente do
Senado, ressaltando que cabe ao senador ajudar Minas Gerais em demandas
importantes, como a conclusão do metrô do Município de Belo Horizonte,
de hospitais regionais e da barragem do Jequitaí. Informa que
participará de reunião com o secretário de Estado de Saúde, Carlos
Eduardo Amaral, para tratar sobre o plano de imunização contra a Covid-
19 no Estado e sobre a construção de um Centro de Terapia Intensiva -
CTI - pediátrico no Município de Montes Claros.",19,2021-02-02 14:00:00
